message_id	response_id	article_id	llm_empathy
R_2QLs7rEGYBVL6O7_2	R_2QLs7rEGYBVL6O7	118	6.5
R_2QLs7rEGYBVL6O7_3	R_2QLs7rEGYBVL6O7	216	3.5
R_2QLs7rEGYBVL6O7_4	R_2QLs7rEGYBVL6O7	273	6.5
R_2QLs7rEGYBVL6O7_5	R_2QLs7rEGYBVL6O7	370	6.5
R_11d2f4aGBETtClb_1	R_11d2f4aGBETtClb	51	1.5
R_11d2f4aGBETtClb_2	R_11d2f4aGBETtClb	168	6.5
R_11d2f4aGBETtClb_3	R_11d2f4aGBETtClb	194	6.5
R_11d2f4aGBETtClb_4	R_11d2f4aGBETtClb	254	3.2
R_11d2f4aGBETtClb_5	R_11d2f4aGBETtClb	342	3.2
R_3CJWhgP9ecOVgZL_1	R_3CJWhgP9ecOVgZL	8	6.5
R_3CJWhgP9ecOVgZL_2	R_3CJWhgP9ecOVgZL	157	6.5
R_3CJWhgP9ecOVgZL_3	R_3CJWhgP9ecOVgZL	180	2.3
R_3CJWhgP9ecOVgZL_4	R_3CJWhgP9ecOVgZL	324	4.2
R_3CJWhgP9ecOVgZL_5	R_3CJWhgP9ecOVgZL	371	6.5
R_1Dnw7B1oXpJ7OsA_1	R_1Dnw7B1oXpJ7OsA	74	6.5
R_1Dnw7B1oXpJ7OsA_2	R_1Dnw7B1oXpJ7OsA	89	6.5
R_1Dnw7B1oXpJ7OsA_3	R_1Dnw7B1oXpJ7OsA	230	6.2
R_1Dnw7B1oXpJ7OsA_4	R_1Dnw7B1oXpJ7OsA	331	6.5
R_1Dnw7B1oXpJ7OsA_5	R_1Dnw7B1oXpJ7OsA	416	3.2
R_PGMi0XWOtOpaa89_1	R_PGMi0XWOtOpaa89	34	6.2
R_PGMi0XWOtOpaa89_2	R_PGMi0XWOtOpaa89	165	6.2
R_PGMi0XWOtOpaa89_3	R_PGMi0XWOtOpaa89	185	6.2
R_PGMi0XWOtOpaa89_4	R_PGMi0XWOtOpaa89	310	6.2
R_PGMi0XWOtOpaa89_5	R_PGMi0XWOtOpaa89	383	6.2
R_2c5BkaXnplhofbP_1	R_2c5BkaXnplhofbP	44	6.5
R_2c5BkaXnplhofbP_2	R_2c5BkaXnplhofbP	105	4.2
R_2c5BkaXnplhofbP_3	R_2c5BkaXnplhofbP	188	1
R_2c5BkaXnplhofbP_4	R_2c5BkaXnplhofbP	279	3.5
R_2c5BkaXnplhofbP_5	R_2c5BkaXnplhofbP	413	6.5
R_2xJIlWl26lfyw8n_1	R_2xJIlWl26lfyw8n	31	6.9
R_2xJIlWl26lfyw8n_2	R_2xJIlWl26lfyw8n	92	6.9
R_2xJIlWl26lfyw8n_3	R_2xJIlWl26lfyw8n	238	4.2
R_2xJIlWl26lfyw8n_4	R_2xJIlWl26lfyw8n	268	3.2
R_2xJIlWl26lfyw8n_5	R_2xJIlWl26lfyw8n	387	6.5
R_Adi1QVd9hfOBDNf_1	R_Adi1QVd9hfOBDNf	7	6.2
R_Adi1QVd9hfOBDNf_2	R_Adi1QVd9hfOBDNf	98	3.2
R_Adi1QVd9hfOBDNf_3	R_Adi1QVd9hfOBDNf	210	3.2
R_Adi1QVd9hfOBDNf_4	R_Adi1QVd9hfOBDNf	305	6.5
R_Adi1QVd9hfOBDNf_5	R_Adi1QVd9hfOBDNf	354	4.2
R_1QLqFlZoaDOzfm7_1	R_1QLqFlZoaDOzfm7	11	6.5
R_1QLqFlZoaDOzfm7_2	R_1QLqFlZoaDOzfm7	109	6.5
R_1QLqFlZoaDOzfm7_3	R_1QLqFlZoaDOzfm7	246	6.5
R_1QLqFlZoaDOzfm7_4	R_1QLqFlZoaDOzfm7	292	3.2
R_1QLqFlZoaDOzfm7_5	R_1QLqFlZoaDOzfm7	356	3.2
R_2w04my9euSVvknm_1	R_2w04my9euSVvknm	11	1.2
R_2w04my9euSVvknm_2	R_2w04my9euSVvknm	125	6.2
R_2w04my9euSVvknm_3	R_2w04my9euSVvknm	177	4.2
R_2w04my9euSVvknm_4	R_2w04my9euSVvknm	308	3.2
R_2w04my9euSVvknm_5	R_2w04my9euSVvknm	373	3.2
R_23f3EJw0565sPzq_1	R_23f3EJw0565sPzq	78	3.2
R_23f3EJw0565sPzq_2	R_23f3EJw0565sPzq	107	1
R_23f3EJw0565sPzq_3	R_23f3EJw0565sPzq	177	1
R_23f3EJw0565sPzq_4	R_23f3EJw0565sPzq	331	3.2
R_23f3EJw0565sPzq_5	R_23f3EJw0565sPzq	348	4.2
R_WiLHtGk9n1H3i1z_1	R_WiLHtGk9n1H3i1z	5	1.2
R_WiLHtGk9n1H3i1z_2	R_WiLHtGk9n1H3i1z	95	4.2
R_WiLHtGk9n1H3i1z_3	R_WiLHtGk9n1H3i1z	252	3.2
R_WiLHtGk9n1H3i1z_4	R_WiLHtGk9n1H3i1z	272	6.5
R_WiLHtGk9n1H3i1z_5	R_WiLHtGk9n1H3i1z	414	6.5
R_0e3M54QcgpFMC3v_1	R_0e3M54QcgpFMC3v	41	3.2
R_0e3M54QcgpFMC3v_2	R_0e3M54QcgpFMC3v	91	3.2
R_0e3M54QcgpFMC3v_3	R_0e3M54QcgpFMC3v	239	4.2
R_0e3M54QcgpFMC3v_4	R_0e3M54QcgpFMC3v	280	3.2
R_0e3M54QcgpFMC3v_5	R_0e3M54QcgpFMC3v	381	4.2
R_2meG1rpRzuXw8tb_1	R_2meG1rpRzuXw8tb	13	6.9
R_2meG1rpRzuXw8tb_2	R_2meG1rpRzuXw8tb	147	6.2
R_2meG1rpRzuXw8tb_3	R_2meG1rpRzuXw8tb	217	6.2
R_2meG1rpRzuXw8tb_4	R_2meG1rpRzuXw8tb	263	4.5
R_2meG1rpRzuXw8tb_5	R_2meG1rpRzuXw8tb	401	6.5
R_3OpG184aKTO0EJq_1	R_3OpG184aKTO0EJq	49	6.5
R_3OpG184aKTO0EJq_2	R_3OpG184aKTO0EJq	132	6.5
R_3OpG184aKTO0EJq_3	R_3OpG184aKTO0EJq	202	6.5
R_3OpG184aKTO0EJq_4	R_3OpG184aKTO0EJq	325	6.5
R_3OpG184aKTO0EJq_5	R_3OpG184aKTO0EJq	374	6.2
R_Opxbk3pTYovG4lr_1	R_Opxbk3pTYovG4lr	25	6.5
R_Opxbk3pTYovG4lr_2	R_Opxbk3pTYovG4lr	121	6.5
R_Opxbk3pTYovG4lr_3	R_Opxbk3pTYovG4lr	226	6.2
R_Opxbk3pTYovG4lr_4	R_Opxbk3pTYovG4lr	323	6.2
R_Opxbk3pTYovG4lr_5	R_Opxbk3pTYovG4lr	367	6.5
R_8okZZbyblCqsFNv_1	R_8okZZbyblCqsFNv	50	4.2
R_8okZZbyblCqsFNv_2	R_8okZZbyblCqsFNv	157	3.2
R_8okZZbyblCqsFNv_3	R_8okZZbyblCqsFNv	208	6.2
R_8okZZbyblCqsFNv_4	R_8okZZbyblCqsFNv	298	6.2
R_8okZZbyblCqsFNv_5	R_8okZZbyblCqsFNv	367	6.2
R_26l2l9FSAQm96PJ_1	R_26l2l9FSAQm96PJ	5	6.2
R_26l2l9FSAQm96PJ_2	R_26l2l9FSAQm96PJ	144	1.2
R_26l2l9FSAQm96PJ_3	R_26l2l9FSAQm96PJ	251	1.2
R_26l2l9FSAQm96PJ_4	R_26l2l9FSAQm96PJ	270	6.2
R_26l2l9FSAQm96PJ_5	R_26l2l9FSAQm96PJ	339	6.2
R_2woWYw6rHTgQXfH_1	R_2woWYw6rHTgQXfH	45	6.5
R_2woWYw6rHTgQXfH_2	R_2woWYw6rHTgQXfH	108	6.2
R_2woWYw6rHTgQXfH_3	R_2woWYw6rHTgQXfH	228	6.2
R_2woWYw6rHTgQXfH_4	R_2woWYw6rHTgQXfH	319	6.2
R_2woWYw6rHTgQXfH_5	R_2woWYw6rHTgQXfH	394	6.5
R_3qmvHJGYLWOgccV_1	R_3qmvHJGYLWOgccV	16	4.2
R_3qmvHJGYLWOgccV_2	R_3qmvHJGYLWOgccV	93	3.2
R_3qmvHJGYLWOgccV_3	R_3qmvHJGYLWOgccV	229	4.2
R_3qmvHJGYLWOgccV_4	R_3qmvHJGYLWOgccV	333	4.2
R_3qmvHJGYLWOgccV_5	R_3qmvHJGYLWOgccV	395	6.2
R_ddqYcWLm4IGB1yF_1	R_ddqYcWLm4IGB1yF	57	6.5
R_ddqYcWLm4IGB1yF_2	R_ddqYcWLm4IGB1yF	151	4.2
R_ddqYcWLm4IGB1yF_3	R_ddqYcWLm4IGB1yF	230	6.5
R_ddqYcWLm4IGB1yF_4	R_ddqYcWLm4IGB1yF	283	4.2
R_ddqYcWLm4IGB1yF_5	R_ddqYcWLm4IGB1yF	397	6.5
R_NXWUciQSQ1AJ7PP_1	R_NXWUciQSQ1AJ7PP	1	6.2
R_NXWUciQSQ1AJ7PP_2	R_NXWUciQSQ1AJ7PP	151	3.2
R_NXWUciQSQ1AJ7PP_3	R_NXWUciQSQ1AJ7PP	227	1
R_NXWUciQSQ1AJ7PP_4	R_NXWUciQSQ1AJ7PP	320	1.2
R_NXWUciQSQ1AJ7PP_5	R_NXWUciQSQ1AJ7PP	412	6.2
R_3Q0qIgPdSarp08H_1	R_3Q0qIgPdSarp08H	46	1.2
R_3Q0qIgPdSarp08H_2	R_3Q0qIgPdSarp08H	152	3.2
R_3Q0qIgPdSarp08H_3	R_3Q0qIgPdSarp08H	192	1.2
R_3Q0qIgPdSarp08H_4	R_3Q0qIgPdSarp08H	284	6.2
R_3Q0qIgPdSarp08H_5	R_3Q0qIgPdSarp08H	403	1.2
R_24N2HpBUwNAIHqA_1	R_24N2HpBUwNAIHqA	58	6.5
R_24N2HpBUwNAIHqA_2	R_24N2HpBUwNAIHqA	131	6.2
R_24N2HpBUwNAIHqA_3	R_24N2HpBUwNAIHqA	172	6.2
R_24N2HpBUwNAIHqA_4	R_24N2HpBUwNAIHqA	300	3.2
R_24N2HpBUwNAIHqA_5	R_24N2HpBUwNAIHqA	375	6.2
R_1rftZXLZ8DysqyC_1	R_1rftZXLZ8DysqyC	50	3.4
R_1rftZXLZ8DysqyC_2	R_1rftZXLZ8DysqyC	87	4.5
R_1rftZXLZ8DysqyC_3	R_1rftZXLZ8DysqyC	187	1.2
R_1rftZXLZ8DysqyC_4	R_1rftZXLZ8DysqyC	264	3.2
R_1rftZXLZ8DysqyC_5	R_1rftZXLZ8DysqyC	415	4.2
R_3qDw2H978H7qwvX_1	R_3qDw2H978H7qwvX	69	6.2
R_3qDw2H978H7qwvX_2	R_3qDw2H978H7qwvX	160	6.5
R_3qDw2H978H7qwvX_3	R_3qDw2H978H7qwvX	171	3.2
R_3qDw2H978H7qwvX_4	R_3qDw2H978H7qwvX	326	3.2
R_3qDw2H978H7qwvX_5	R_3qDw2H978H7qwvX	381	6.2
R_3KDPGjpoRqJxdFY_1	R_3KDPGjpoRqJxdFY	38	6.2
R_3KDPGjpoRqJxdFY_2	R_3KDPGjpoRqJxdFY	86	3.2
R_3KDPGjpoRqJxdFY_3	R_3KDPGjpoRqJxdFY	190	4.2
R_3KDPGjpoRqJxdFY_4	R_3KDPGjpoRqJxdFY	288	4.2
R_3KDPGjpoRqJxdFY_5	R_3KDPGjpoRqJxdFY	400	6.2
R_3kbJ7y24dypCI9i_1	R_3kbJ7y24dypCI9i	35	6.2
R_3kbJ7y24dypCI9i_2	R_3kbJ7y24dypCI9i	118	6.5
R_3kbJ7y24dypCI9i_3	R_3kbJ7y24dypCI9i	197	1.5
R_3kbJ7y24dypCI9i_4	R_3kbJ7y24dypCI9i	277	6.5
R_3kbJ7y24dypCI9i_5	R_3kbJ7y24dypCI9i	391	4.2
R_2qxSe9C1FHoZe8D_1	R_2qxSe9C1FHoZe8D	15	3.2
R_2qxSe9C1FHoZe8D_2	R_2qxSe9C1FHoZe8D	164	6.2
R_2qxSe9C1FHoZe8D_3	R_2qxSe9C1FHoZe8D	186	6.5
R_2qxSe9C1FHoZe8D_4	R_2qxSe9C1FHoZe8D	335	3.2
R_2qxSe9C1FHoZe8D_5	R_2qxSe9C1FHoZe8D	378	6.2
R_2E6Gwqpb6jJ2vue_1	R_2E6Gwqpb6jJ2vue	62	6.5
R_2E6Gwqpb6jJ2vue_2	R_2E6Gwqpb6jJ2vue	143	4.2
R_2E6Gwqpb6jJ2vue_3	R_2E6Gwqpb6jJ2vue	223	6.9
R_2E6Gwqpb6jJ2vue_4	R_2E6Gwqpb6jJ2vue	327	6.2
R_2E6Gwqpb6jJ2vue_5	R_2E6Gwqpb6jJ2vue	342	6.5
R_1pERSTMtylH2tus_1	R_1pERSTMtylH2tus	54	4.2
R_1pERSTMtylH2tus_2	R_1pERSTMtylH2tus	159	4.2
R_1pERSTMtylH2tus_3	R_1pERSTMtylH2tus	183	1
R_1pERSTMtylH2tus_4	R_1pERSTMtylH2tus	312	4.2
R_1pERSTMtylH2tus_5	R_1pERSTMtylH2tus	352	6.5
R_z2Ua6AbIBF0WXh7_1	R_z2Ua6AbIBF0WXh7	65	3.5
R_z2Ua6AbIBF0WXh7_2	R_z2Ua6AbIBF0WXh7	164	3.2
R_z2Ua6AbIBF0WXh7_3	R_z2Ua6AbIBF0WXh7	232	6.2
R_z2Ua6AbIBF0WXh7_4	R_z2Ua6AbIBF0WXh7	274	6.5
R_z2Ua6AbIBF0WXh7_5	R_z2Ua6AbIBF0WXh7	341	6.2
R_2ASfOpichWeulMF_1	R_2ASfOpichWeulMF	67	6.5
R_2ASfOpichWeulMF_2	R_2ASfOpichWeulMF	145	3.5
R_2ASfOpichWeulMF_3	R_2ASfOpichWeulMF	173	4.2
R_2ASfOpichWeulMF_4	R_2ASfOpichWeulMF	287	3.2
R_2ASfOpichWeulMF_5	R_2ASfOpichWeulMF	398	4.2
R_2sRLJwbjtucdn9a_1	R_2sRLJwbjtucdn9a	53	6.2
R_2sRLJwbjtucdn9a_2	R_2sRLJwbjtucdn9a	113	4.2
R_2sRLJwbjtucdn9a_3	R_2sRLJwbjtucdn9a	207	6.5
R_2sRLJwbjtucdn9a_4	R_2sRLJwbjtucdn9a	323	4.2
R_2sRLJwbjtucdn9a_5	R_2sRLJwbjtucdn9a	418	3.2
R_ROAxUwdU6WcMHdf_1	R_ROAxUwdU6WcMHdf	45	6.5
R_ROAxUwdU6WcMHdf_2	R_ROAxUwdU6WcMHdf	110	6.5
R_ROAxUwdU6WcMHdf_3	R_ROAxUwdU6WcMHdf	206	1.2
R_ROAxUwdU6WcMHdf_4	R_ROAxUwdU6WcMHdf	302	1.2
R_ROAxUwdU6WcMHdf_5	R_ROAxUwdU6WcMHdf	389	4.2
R_27jqrVgI8TaD7ql_1	R_27jqrVgI8TaD7ql	40	1
R_27jqrVgI8TaD7ql_2	R_27jqrVgI8TaD7ql	108	6.5
R_27jqrVgI8TaD7ql_3	R_27jqrVgI8TaD7ql	237	6.2
R_27jqrVgI8TaD7ql_4	R_27jqrVgI8TaD7ql	313	6.2
R_27jqrVgI8TaD7ql_5	R_27jqrVgI8TaD7ql	388	6.2
R_2B8Px06tE3ZGxiX_1	R_2B8Px06tE3ZGxiX	15	4.2
R_2B8Px06tE3ZGxiX_2	R_2B8Px06tE3ZGxiX	102	6.2
R_2B8Px06tE3ZGxiX_3	R_2B8Px06tE3ZGxiX	193	3.2
R_2B8Px06tE3ZGxiX_4	R_2B8Px06tE3ZGxiX	277	6.2
R_2B8Px06tE3ZGxiX_5	R_2B8Px06tE3ZGxiX	377	3.2
R_2VqoEbnL1j6X9WU_1	R_2VqoEbnL1j6X9WU	26	3.2
R_2VqoEbnL1j6X9WU_2	R_2VqoEbnL1j6X9WU	100	6.2
R_2VqoEbnL1j6X9WU_3	R_2VqoEbnL1j6X9WU	200	2.3
R_2VqoEbnL1j6X9WU_4	R_2VqoEbnL1j6X9WU	278	3.2
R_2VqoEbnL1j6X9WU_5	R_2VqoEbnL1j6X9WU	417	3.2
R_6KDlV6s0WkskdJD_1	R_6KDlV6s0WkskdJD	48	6.9
R_6KDlV6s0WkskdJD_2	R_6KDlV6s0WkskdJD	85	3.2
R_6KDlV6s0WkskdJD_3	R_6KDlV6s0WkskdJD	204	4.2
R_6KDlV6s0WkskdJD_4	R_6KDlV6s0WkskdJD	305	6.5
R_6KDlV6s0WkskdJD_5	R_6KDlV6s0WkskdJD	404	3.2
R_1o0waJFYMzMZBib_1	R_1o0waJFYMzMZBib	68	6.2
R_1o0waJFYMzMZBib_2	R_1o0waJFYMzMZBib	168	6.5
R_1o0waJFYMzMZBib_3	R_1o0waJFYMzMZBib	241	3.2
R_1o0waJFYMzMZBib_4	R_1o0waJFYMzMZBib	322	3.2
R_1o0waJFYMzMZBib_5	R_1o0waJFYMzMZBib	415	6.5
R_Rlb9fYwRyXEbEB3_1	R_Rlb9fYwRyXEbEB3	4	3.2
R_Rlb9fYwRyXEbEB3_2	R_Rlb9fYwRyXEbEB3	154	4.2
R_Rlb9fYwRyXEbEB3_3	R_Rlb9fYwRyXEbEB3	178	4.2
R_Rlb9fYwRyXEbEB3_4	R_Rlb9fYwRyXEbEB3	271	6.2
R_Rlb9fYwRyXEbEB3_5	R_Rlb9fYwRyXEbEB3	387	3.2
R_1DZ3upqcIzFhtH3_1	R_1DZ3upqcIzFhtH3	81	1.2
R_1DZ3upqcIzFhtH3_2	R_1DZ3upqcIzFhtH3	152	3.2
R_1DZ3upqcIzFhtH3_3	R_1DZ3upqcIzFhtH3	245	3.2
R_1DZ3upqcIzFhtH3_4	R_1DZ3upqcIzFhtH3	295	6.2
R_1DZ3upqcIzFhtH3_5	R_1DZ3upqcIzFhtH3	346	3.2
R_3PiZqMijCPTLaGp_1	R_3PiZqMijCPTLaGp	44	3.2
R_3PiZqMijCPTLaGp_2	R_3PiZqMijCPTLaGp	134	6.2
R_3PiZqMijCPTLaGp_3	R_3PiZqMijCPTLaGp	233	6.5
R_3PiZqMijCPTLaGp_4	R_3PiZqMijCPTLaGp	290	3.2
R_3PiZqMijCPTLaGp_5	R_3PiZqMijCPTLaGp	391	4.2
R_ai7GEqMhZmqarrr_1	R_ai7GEqMhZmqarrr	80	6.2
R_ai7GEqMhZmqarrr_2	R_ai7GEqMhZmqarrr	145	4.2
R_ai7GEqMhZmqarrr_3	R_ai7GEqMhZmqarrr	223	4.2
R_ai7GEqMhZmqarrr_4	R_ai7GEqMhZmqarrr	269	3.2
R_ai7GEqMhZmqarrr_5	R_ai7GEqMhZmqarrr	341	6.2
R_2wRKPnAacnMnEsZ_1	R_2wRKPnAacnMnEsZ	21	4.2
R_2wRKPnAacnMnEsZ_2	R_2wRKPnAacnMnEsZ	142	6.2
R_2wRKPnAacnMnEsZ_3	R_2wRKPnAacnMnEsZ	236	6.2
R_2wRKPnAacnMnEsZ_4	R_2wRKPnAacnMnEsZ	255	6.2
R_2wRKPnAacnMnEsZ_5	R_2wRKPnAacnMnEsZ	386	6.9
R_3RaPLJIMEAo1uGn_1	R_3RaPLJIMEAo1uGn	52	6.5
R_3RaPLJIMEAo1uGn_2	R_3RaPLJIMEAo1uGn	90	6.5
R_3RaPLJIMEAo1uGn_3	R_3RaPLJIMEAo1uGn	237	6.5
R_3RaPLJIMEAo1uGn_4	R_3RaPLJIMEAo1uGn	317	3.2
R_3RaPLJIMEAo1uGn_5	R_3RaPLJIMEAo1uGn	345	6.2
R_1obbYGRWDvcuOsV_1	R_1obbYGRWDvcuOsV	57	6.2
R_1obbYGRWDvcuOsV_2	R_1obbYGRWDvcuOsV	141	6.2
R_1obbYGRWDvcuOsV_3	R_1obbYGRWDvcuOsV	185	4.2
R_1obbYGRWDvcuOsV_4	R_1obbYGRWDvcuOsV	261	6.5
R_1obbYGRWDvcuOsV_5	R_1obbYGRWDvcuOsV	360	4.2
R_1DYJigUvMXEDqIq_1	R_1DYJigUvMXEDqIq	1	3.2
R_1DYJigUvMXEDqIq_2	R_1DYJigUvMXEDqIq	127	6.5
R_1DYJigUvMXEDqIq_3	R_1DYJigUvMXEDqIq	179	1.2
R_1DYJigUvMXEDqIq_4	R_1DYJigUvMXEDqIq	269	3.2
R_1DYJigUvMXEDqIq_5	R_1DYJigUvMXEDqIq	365	4.2
R_qxegiSp0tG2ayxb_1	R_qxegiSp0tG2ayxb	31	6.5
R_qxegiSp0tG2ayxb_2	R_qxegiSp0tG2ayxb	107	6.2
R_qxegiSp0tG2ayxb_3	R_qxegiSp0tG2ayxb	233	7
R_qxegiSp0tG2ayxb_4	R_qxegiSp0tG2ayxb	285	6.5
R_qxegiSp0tG2ayxb_5	R_qxegiSp0tG2ayxb	405	3.2
R_2eUtceWIPn47x8l_1	R_2eUtceWIPn47x8l	7	6.9
R_2eUtceWIPn47x8l_2	R_2eUtceWIPn47x8l	116	6.5
R_2eUtceWIPn47x8l_3	R_2eUtceWIPn47x8l	196	1.2
R_2eUtceWIPn47x8l_4	R_2eUtceWIPn47x8l	285	6.5
R_2eUtceWIPn47x8l_5	R_2eUtceWIPn47x8l	349	6.5
R_2pVLOa7aDX0ZdAl_1	R_2pVLOa7aDX0ZdAl	13	6.5
R_2pVLOa7aDX0ZdAl_2	R_2pVLOa7aDX0ZdAl	114	6.5
R_2pVLOa7aDX0ZdAl_3	R_2pVLOa7aDX0ZdAl	203	4.2
R_2pVLOa7aDX0ZdAl_4	R_2pVLOa7aDX0ZdAl	260	4.2
R_2pVLOa7aDX0ZdAl_5	R_2pVLOa7aDX0ZdAl	373	3.2
R_b9PntTdyM0vgfbb_1	R_b9PntTdyM0vgfbb	39	6.2
R_b9PntTdyM0vgfbb_2	R_b9PntTdyM0vgfbb	163	6.5
R_b9PntTdyM0vgfbb_3	R_b9PntTdyM0vgfbb	200	6.5
R_b9PntTdyM0vgfbb_4	R_b9PntTdyM0vgfbb	274	6.5
R_b9PntTdyM0vgfbb_5	R_b9PntTdyM0vgfbb	358	4.2
R_1era9r7VbRpmxft_1	R_1era9r7VbRpmxft	10	3.2
R_1era9r7VbRpmxft_2	R_1era9r7VbRpmxft	151	6.5
R_1era9r7VbRpmxft_3	R_1era9r7VbRpmxft	188	6.2
R_1era9r7VbRpmxft_4	R_1era9r7VbRpmxft	258	6.5
R_1era9r7VbRpmxft_5	R_1era9r7VbRpmxft	353	4.2
R_C9sJlQRcb3HIxln_1	R_C9sJlQRcb3HIxln	15	7
R_C9sJlQRcb3HIxln_2	R_C9sJlQRcb3HIxln	132	6.5
R_C9sJlQRcb3HIxln_3	R_C9sJlQRcb3HIxln	205	6.5
R_C9sJlQRcb3HIxln_4	R_C9sJlQRcb3HIxln	304	4.5
R_C9sJlQRcb3HIxln_5	R_C9sJlQRcb3HIxln	343	1.5
R_2QtuGK8mFnoRDra_1	R_2QtuGK8mFnoRDra	81	6.2
R_2QtuGK8mFnoRDra_2	R_2QtuGK8mFnoRDra	106	3.2
R_2QtuGK8mFnoRDra_3	R_2QtuGK8mFnoRDra	225	6.5
R_2QtuGK8mFnoRDra_4	R_2QtuGK8mFnoRDra	332	4.2
R_2QtuGK8mFnoRDra_5	R_2QtuGK8mFnoRDra	409	4.2
R_1jiDZxx7qFmkgVt_1	R_1jiDZxx7qFmkgVt	17	6.5
R_1jiDZxx7qFmkgVt_2	R_1jiDZxx7qFmkgVt	96	4.2
R_1jiDZxx7qFmkgVt_3	R_1jiDZxx7qFmkgVt	235	6.5
R_1jiDZxx7qFmkgVt_4	R_1jiDZxx7qFmkgVt	273	6.5
R_1jiDZxx7qFmkgVt_5	R_1jiDZxx7qFmkgVt	416	6.5
R_10Tabapshu2tvvK_1	R_10Tabapshu2tvvK	48	6.5
R_10Tabapshu2tvvK_2	R_10Tabapshu2tvvK	114	6.5
R_10Tabapshu2tvvK_3	R_10Tabapshu2tvvK	243	3.2
R_10Tabapshu2tvvK_4	R_10Tabapshu2tvvK	303	4.2
R_10Tabapshu2tvvK_5	R_10Tabapshu2tvvK	411	3.2
R_0CE9rf8V9zj643T_1	R_0CE9rf8V9zj643T	20	6.2
R_0CE9rf8V9zj643T_2	R_0CE9rf8V9zj643T	124	6.2
R_0CE9rf8V9zj643T_3	R_0CE9rf8V9zj643T	244	6.2
R_0CE9rf8V9zj643T_4	R_0CE9rf8V9zj643T	309	6.2
R_0CE9rf8V9zj643T_5	R_0CE9rf8V9zj643T	344	6.2
R_ZawuD4lhU731A8p_1	R_ZawuD4lhU731A8p	67	6.5
R_ZawuD4lhU731A8p_2	R_ZawuD4lhU731A8p	133	3.2
R_ZawuD4lhU731A8p_3	R_ZawuD4lhU731A8p	217	1.2
R_ZawuD4lhU731A8p_4	R_ZawuD4lhU731A8p	316	4.2
R_ZawuD4lhU731A8p_5	R_ZawuD4lhU731A8p	397	2.3
R_1OPuFFg74ePvEHb_1	R_1OPuFFg74ePvEHb	45	
R_1OPuFFg74ePvEHb_2	R_1OPuFFg74ePvEHb	134	6.5
R_1OPuFFg74ePvEHb_3	R_1OPuFFg74ePvEHb	248	6.2
R_1OPuFFg74ePvEHb_4	R_1OPuFFg74ePvEHb	301	6.2
R_1OPuFFg74ePvEHb_5	R_1OPuFFg74ePvEHb	371	6.5
R_1IWXSlintlzIuBr_1	R_1IWXSlintlzIuBr	31	3.2
R_1IWXSlintlzIuBr_2	R_1IWXSlintlzIuBr	150	3.2
R_1IWXSlintlzIuBr_3	R_1IWXSlintlzIuBr	224	1
R_1IWXSlintlzIuBr_4	R_1IWXSlintlzIuBr	315	1
R_1IWXSlintlzIuBr_5	R_1IWXSlintlzIuBr	376	3.2
R_2YSo0mxaFU2yiU6_1	R_2YSo0mxaFU2yiU6	69	6.2
R_2YSo0mxaFU2yiU6_2	R_2YSo0mxaFU2yiU6	150	4.2
R_2YSo0mxaFU2yiU6_3	R_2YSo0mxaFU2yiU6	215	6.5
R_2YSo0mxaFU2yiU6_4	R_2YSo0mxaFU2yiU6	297	6.5
R_2YSo0mxaFU2yiU6_5	R_2YSo0mxaFU2yiU6	340	6.5
R_T1p2XrWsahvahpf_1	R_T1p2XrWsahvahpf	62	2.2
R_T1p2XrWsahvahpf_2	R_T1p2XrWsahvahpf	131	6.5
R_T1p2XrWsahvahpf_3	R_T1p2XrWsahvahpf	252	4.2
R_T1p2XrWsahvahpf_4	R_T1p2XrWsahvahpf	286	6.5
R_T1p2XrWsahvahpf_5	R_T1p2XrWsahvahpf	390	1.2
R_2V1EtzSABylaDxN_1	R_2V1EtzSABylaDxN	33	4.2
R_2V1EtzSABylaDxN_2	R_2V1EtzSABylaDxN	164	1.2
R_2V1EtzSABylaDxN_3	R_2V1EtzSABylaDxN	189	3.2
R_2V1EtzSABylaDxN_4	R_2V1EtzSABylaDxN	256	6.2
R_2V1EtzSABylaDxN_5	R_2V1EtzSABylaDxN	369	1.2
R_72rSTPRBGHQ4NIR_1	R_72rSTPRBGHQ4NIR	64	4.5
R_72rSTPRBGHQ4NIR_2	R_72rSTPRBGHQ4NIR	119	3.2
R_72rSTPRBGHQ4NIR_3	R_72rSTPRBGHQ4NIR	212	3.2
R_72rSTPRBGHQ4NIR_4	R_72rSTPRBGHQ4NIR	325	6.2
R_72rSTPRBGHQ4NIR_5	R_72rSTPRBGHQ4NIR	408	4.2
R_2SH5a8bksSvwexb_1	R_2SH5a8bksSvwexb	73	1.2
R_2SH5a8bksSvwexb_2	R_2SH5a8bksSvwexb	122	3.2
R_2SH5a8bksSvwexb_3	R_2SH5a8bksSvwexb	250	6.5
R_2SH5a8bksSvwexb_4	R_2SH5a8bksSvwexb	308	3.2
R_2SH5a8bksSvwexb_5	R_2SH5a8bksSvwexb	383	6.5
R_yTT1WD1ol6za3Jf_1	R_yTT1WD1ol6za3Jf	50	6.5
R_yTT1WD1ol6za3Jf_2	R_yTT1WD1ol6za3Jf	124	6.2
R_yTT1WD1ol6za3Jf_3	R_yTT1WD1ol6za3Jf	210	6.5
