message_id	response_id	article_id	llm_empathy
R_3oTOlb2UT21kncA_4	R_3oTOlb2UT21kncA	253	4.166666667
R_3oTOlb2UT21kncA_5	R_3oTOlb2UT21kncA	347	5.45
R_2eRzho4SQ70Sz61_1	R_2eRzho4SQ70Sz61	41	1
R_2eRzho4SQ70Sz61_2	R_2eRzho4SQ70Sz61	124	3.166666667
R_2eRzho4SQ70Sz61_3	R_2eRzho4SQ70Sz61	246	1.916666667
R_2eRzho4SQ70Sz61_4	R_2eRzho4SQ70Sz61	256	1
R_2eRzho4SQ70Sz61_5	R_2eRzho4SQ70Sz61	402	1
R_C8FBs3jYmZwt09X_1	R_C8FBs3jYmZwt09X	69	1.083333333
R_C8FBs3jYmZwt09X_2	R_C8FBs3jYmZwt09X	149	3.5
R_C8FBs3jYmZwt09X_3	R_C8FBs3jYmZwt09X	243	4.75
R_C8FBs3jYmZwt09X_4	R_C8FBs3jYmZwt09X	309	1.416666667
R_C8FBs3jYmZwt09X_5	R_C8FBs3jYmZwt09X	384	1
R_2QLs7rEGYBVL6O7_1	R_2QLs7rEGYBVL6O7	66	5.166666667
R_2QLs7rEGYBVL6O7_2	R_2QLs7rEGYBVL6O7	118	5.316666667
R_2QLs7rEGYBVL6O7_3	R_2QLs7rEGYBVL6O7	216	2.5
R_2QLs7rEGYBVL6O7_4	R_2QLs7rEGYBVL6O7	273	6.133333333
R_2QLs7rEGYBVL6O7_5	R_2QLs7rEGYBVL6O7	370	6.133333333
R_11d2f4aGBETtClb_1	R_11d2f4aGBETtClb	51	1.916666667
R_11d2f4aGBETtClb_2	R_11d2f4aGBETtClb	168	5.166666667
R_11d2f4aGBETtClb_3	R_11d2f4aGBETtClb	194	5.583333333
R_11d2f4aGBETtClb_4	R_11d2f4aGBETtClb	254	1
R_11d2f4aGBETtClb_5	R_11d2f4aGBETtClb	342	1.916666667
R_3CJWhgP9ecOVgZL_1	R_3CJWhgP9ecOVgZL	8	6.15
R_3CJWhgP9ecOVgZL_2	R_3CJWhgP9ecOVgZL	157	5.833333333
R_3CJWhgP9ecOVgZL_3	R_3CJWhgP9ecOVgZL	180	2.583333333
R_3CJWhgP9ecOVgZL_4	R_3CJWhgP9ecOVgZL	324	1
R_3CJWhgP9ecOVgZL_5	R_3CJWhgP9ecOVgZL	371	4.05
R_1Dnw7B1oXpJ7OsA_1	R_1Dnw7B1oXpJ7OsA	74	5.633333333
R_1Dnw7B1oXpJ7OsA_2	R_1Dnw7B1oXpJ7OsA	89	6.1
R_1Dnw7B1oXpJ7OsA_3	R_1Dnw7B1oXpJ7OsA	230	1.916666667
R_1Dnw7B1oXpJ7OsA_4	R_1Dnw7B1oXpJ7OsA	331	4.466666667
R_1Dnw7B1oXpJ7OsA_5	R_1Dnw7B1oXpJ7OsA	416	1.583333333
R_PGMi0XWOtOpaa89_1	R_PGMi0XWOtOpaa89	34	4.416666667
R_PGMi0XWOtOpaa89_2	R_PGMi0XWOtOpaa89	165	4.15
R_PGMi0XWOtOpaa89_3	R_PGMi0XWOtOpaa89	185	2.916666667
R_PGMi0XWOtOpaa89_4	R_PGMi0XWOtOpaa89	310	2.083333333
R_PGMi0XWOtOpaa89_5	R_PGMi0XWOtOpaa89	383	4.166666667
R_2c5BkaXnplhofbP_1	R_2c5BkaXnplhofbP	44	4.15
R_2c5BkaXnplhofbP_2	R_2c5BkaXnplhofbP	105	4.866666667
R_2c5BkaXnplhofbP_3	R_2c5BkaXnplhofbP	188	1
R_2c5BkaXnplhofbP_4	R_2c5BkaXnplhofbP	279	4.25
R_2c5BkaXnplhofbP_5	R_2c5BkaXnplhofbP	413	5.7
R_2xJIlWl26lfyw8n_1	R_2xJIlWl26lfyw8n	31	6.383333333
R_2xJIlWl26lfyw8n_2	R_2xJIlWl26lfyw8n	92	6.316666667
R_2xJIlWl26lfyw8n_3	R_2xJIlWl26lfyw8n	238	1
R_2xJIlWl26lfyw8n_4	R_2xJIlWl26lfyw8n	268	1.666666667
R_2xJIlWl26lfyw8n_5	R_2xJIlWl26lfyw8n	387	5.25
R_Adi1QVd9hfOBDNf_1	R_Adi1QVd9hfOBDNf	7	1.833333333
R_Adi1QVd9hfOBDNf_2	R_Adi1QVd9hfOBDNf	98	1
R_Adi1QVd9hfOBDNf_3	R_Adi1QVd9hfOBDNf	210	1.916666667
R_Adi1QVd9hfOBDNf_4	R_Adi1QVd9hfOBDNf	305	4.166666667
R_Adi1QVd9hfOBDNf_5	R_Adi1QVd9hfOBDNf	354	1.833333333
R_1QLqFlZoaDOzfm7_1	R_1QLqFlZoaDOzfm7	11	5.25
R_1QLqFlZoaDOzfm7_2	R_1QLqFlZoaDOzfm7	109	5.466666667
R_1QLqFlZoaDOzfm7_3	R_1QLqFlZoaDOzfm7	246	4.15
R_1QLqFlZoaDOzfm7_4	R_1QLqFlZoaDOzfm7	292	1.583333333
R_1QLqFlZoaDOzfm7_5	R_1QLqFlZoaDOzfm7	356	1
R_2w04my9euSVvknm_1	R_2w04my9euSVvknm	11	1
R_2w04my9euSVvknm_2	R_2w04my9euSVvknm	125	6.4
R_2w04my9euSVvknm_3	R_2w04my9euSVvknm	177	5.033333333
R_2w04my9euSVvknm_4	R_2w04my9euSVvknm	308	1
R_2w04my9euSVvknm_5	R_2w04my9euSVvknm	373	1
R_23f3EJw0565sPzq_1	R_23f3EJw0565sPzq	78	2.333333333
R_23f3EJw0565sPzq_2	R_23f3EJw0565sPzq	107	1
R_23f3EJw0565sPzq_3	R_23f3EJw0565sPzq	177	4.316666667
R_23f3EJw0565sPzq_4	R_23f3EJw0565sPzq	331	1
R_23f3EJw0565sPzq_5	R_23f3EJw0565sPzq	348	1
R_WiLHtGk9n1H3i1z_1	R_WiLHtGk9n1H3i1z	5	1
R_WiLHtGk9n1H3i1z_2	R_WiLHtGk9n1H3i1z	95	2.083333333
R_WiLHtGk9n1H3i1z_3	R_WiLHtGk9n1H3i1z	252	1.5
R_WiLHtGk9n1H3i1z_4	R_WiLHtGk9n1H3i1z	272	5.7
R_WiLHtGk9n1H3i1z_5	R_WiLHtGk9n1H3i1z	414	5.316666667
R_0e3M54QcgpFMC3v_1	R_0e3M54QcgpFMC3v	41	1
R_0e3M54QcgpFMC3v_2	R_0e3M54QcgpFMC3v	91	1
R_0e3M54QcgpFMC3v_3	R_0e3M54QcgpFMC3v	239	1.583333333
R_0e3M54QcgpFMC3v_4	R_0e3M54QcgpFMC3v	280	1
R_0e3M54QcgpFMC3v_5	R_0e3M54QcgpFMC3v	381	3.583333333
R_2meG1rpRzuXw8tb_1	R_2meG1rpRzuXw8tb	13	6.383333333
R_2meG1rpRzuXw8tb_2	R_2meG1rpRzuXw8tb	147	2.983333333
R_2meG1rpRzuXw8tb_3	R_2meG1rpRzuXw8tb	217	4.616666667
R_2meG1rpRzuXw8tb_4	R_2meG1rpRzuXw8tb	263	3.25
R_2meG1rpRzuXw8tb_5	R_2meG1rpRzuXw8tb	401	5.05
R_3OpG184aKTO0EJq_1	R_3OpG184aKTO0EJq	49	3.866666667
R_3OpG184aKTO0EJq_2	R_3OpG184aKTO0EJq	132	5.316666667
R_3OpG184aKTO0EJq_3	R_3OpG184aKTO0EJq	202	5.566666667
R_3OpG184aKTO0EJq_4	R_3OpG184aKTO0EJq	325	5.25
R_3OpG184aKTO0EJq_5	R_3OpG184aKTO0EJq	374	5.133333333
R_Opxbk3pTYovG4lr_1	R_Opxbk3pTYovG4lr	25	4.583333333
R_Opxbk3pTYovG4lr_2	R_Opxbk3pTYovG4lr	121	5.316666667
R_Opxbk3pTYovG4lr_3	R_Opxbk3pTYovG4lr	226	2.583333333
R_Opxbk3pTYovG4lr_4	R_Opxbk3pTYovG4lr	323	2.333333333
R_Opxbk3pTYovG4lr_5	R_Opxbk3pTYovG4lr	367	6.266666667
R_8okZZbyblCqsFNv_1	R_8okZZbyblCqsFNv	50	1.25
R_8okZZbyblCqsFNv_2	R_8okZZbyblCqsFNv	157	1.916666667
R_8okZZbyblCqsFNv_3	R_8okZZbyblCqsFNv	208	1.916666667
R_8okZZbyblCqsFNv_4	R_8okZZbyblCqsFNv	298	5.033333333
R_8okZZbyblCqsFNv_5	R_8okZZbyblCqsFNv	367	3.433333333
R_26l2l9FSAQm96PJ_1	R_26l2l9FSAQm96PJ	5	1.833333333
R_26l2l9FSAQm96PJ_2	R_26l2l9FSAQm96PJ	144	1
R_26l2l9FSAQm96PJ_3	R_26l2l9FSAQm96PJ	251	1
R_26l2l9FSAQm96PJ_4	R_26l2l9FSAQm96PJ	270	3.5
R_26l2l9FSAQm96PJ_5	R_26l2l9FSAQm96PJ	339	5.383333333
R_2woWYw6rHTgQXfH_1	R_2woWYw6rHTgQXfH	45	4.716666667
R_2woWYw6rHTgQXfH_2	R_2woWYw6rHTgQXfH	108	4.166666667
R_2woWYw6rHTgQXfH_3	R_2woWYw6rHTgQXfH	228	4.166666667
R_2woWYw6rHTgQXfH_4	R_2woWYw6rHTgQXfH	319	1.916666667
R_2woWYw6rHTgQXfH_5	R_2woWYw6rHTgQXfH	394	4.316666667
R_3qmvHJGYLWOgccV_1	R_3qmvHJGYLWOgccV	16	1
R_3qmvHJGYLWOgccV_2	R_3qmvHJGYLWOgccV	93	2.083333333
R_3qmvHJGYLWOgccV_3	R_3qmvHJGYLWOgccV	229	1.916666667
R_3qmvHJGYLWOgccV_4	R_3qmvHJGYLWOgccV	333	4.25
R_3qmvHJGYLWOgccV_5	R_3qmvHJGYLWOgccV	395	4.583333333
R_ddqYcWLm4IGB1yF_1	R_ddqYcWLm4IGB1yF	57	5.333333333
R_ddqYcWLm4IGB1yF_2	R_ddqYcWLm4IGB1yF	151	1.75
R_ddqYcWLm4IGB1yF_3	R_ddqYcWLm4IGB1yF	230	2.333333333
R_ddqYcWLm4IGB1yF_4	R_ddqYcWLm4IGB1yF	283	5.116666667
R_ddqYcWLm4IGB1yF_5	R_ddqYcWLm4IGB1yF	397	4.75
R_NXWUciQSQ1AJ7PP_1	R_NXWUciQSQ1AJ7PP	1	4.833333333
R_NXWUciQSQ1AJ7PP_2	R_NXWUciQSQ1AJ7PP	151	1
R_NXWUciQSQ1AJ7PP_3	R_NXWUciQSQ1AJ7PP	227	1
R_NXWUciQSQ1AJ7PP_4	R_NXWUciQSQ1AJ7PP	320	1
R_NXWUciQSQ1AJ7PP_5	R_NXWUciQSQ1AJ7PP	412	3.583333333
R_3Q0qIgPdSarp08H_1	R_3Q0qIgPdSarp08H	46	1
R_3Q0qIgPdSarp08H_2	R_3Q0qIgPdSarp08H	152	1
R_3Q0qIgPdSarp08H_3	R_3Q0qIgPdSarp08H	192	1
R_3Q0qIgPdSarp08H_4	R_3Q0qIgPdSarp08H	284	5.7
R_3Q0qIgPdSarp08H_5	R_3Q0qIgPdSarp08H	403	1.5
R_24N2HpBUwNAIHqA_1	R_24N2HpBUwNAIHqA	58	5.916666667
R_24N2HpBUwNAIHqA_2	R_24N2HpBUwNAIHqA	131	4.166666667
R_24N2HpBUwNAIHqA_3	R_24N2HpBUwNAIHqA	172	4.15
R_24N2HpBUwNAIHqA_4	R_24N2HpBUwNAIHqA	300	1.583333333
R_24N2HpBUwNAIHqA_5	R_24N2HpBUwNAIHqA	375	4.5
R_1rftZXLZ8DysqyC_1	R_1rftZXLZ8DysqyC	50	1.916666667
R_1rftZXLZ8DysqyC_2	R_1rftZXLZ8DysqyC	87	2.416666667
R_1rftZXLZ8DysqyC_3	R_1rftZXLZ8DysqyC	187	1
R_1rftZXLZ8DysqyC_4	R_1rftZXLZ8DysqyC	264	1.75
R_1rftZXLZ8DysqyC_5	R_1rftZXLZ8DysqyC	415	2.7
R_3qDw2H978H7qwvX_1	R_3qDw2H978H7qwvX	69	5.25
R_3qDw2H978H7qwvX_2	R_3qDw2H978H7qwvX	160	5.416666667
R_3qDw2H978H7qwvX_3	R_3qDw2H978H7qwvX	171	4.15
R_3qDw2H978H7qwvX_4	R_3qDw2H978H7qwvX	326	1.916666667
R_3qDw2H978H7qwvX_5	R_3qDw2H978H7qwvX	381	1.666666667
R_3KDPGjpoRqJxdFY_1	R_3KDPGjpoRqJxdFY	38	1.916666667
R_3KDPGjpoRqJxdFY_2	R_3KDPGjpoRqJxdFY	86	1
R_3KDPGjpoRqJxdFY_3	R_3KDPGjpoRqJxdFY	190	4.05
R_3KDPGjpoRqJxdFY_4	R_3KDPGjpoRqJxdFY	288	4.15
R_3KDPGjpoRqJxdFY_5	R_3KDPGjpoRqJxdFY	400	4.716666667
R_3kbJ7y24dypCI9i_1	R_3kbJ7y24dypCI9i	35	4.266666667
R_3kbJ7y24dypCI9i_2	R_3kbJ7y24dypCI9i	118	4.416666667
R_3kbJ7y24dypCI9i_3	R_3kbJ7y24dypCI9i	197	1.916666667
R_3kbJ7y24dypCI9i_4	R_3kbJ7y24dypCI9i	277	4.15
R_3kbJ7y24dypCI9i_5	R_3kbJ7y24dypCI9i	391	4.166666667
R_2qxSe9C1FHoZe8D_1	R_2qxSe9C1FHoZe8D	15	1.25
R_2qxSe9C1FHoZe8D_2	R_2qxSe9C1FHoZe8D	164	1.916666667
R_2qxSe9C1FHoZe8D_3	R_2qxSe9C1FHoZe8D	186	5.25
R_2qxSe9C1FHoZe8D_4	R_2qxSe9C1FHoZe8D	335	1.25
R_2qxSe9C1FHoZe8D_5	R_2qxSe9C1FHoZe8D	378	2.583333333
R_2E6Gwqpb6jJ2vue_1	R_2E6Gwqpb6jJ2vue	62	6.15
R_2E6Gwqpb6jJ2vue_2	R_2E6Gwqpb6jJ2vue	143	1
R_2E6Gwqpb6jJ2vue_3	R_2E6Gwqpb6jJ2vue	223	6.383333333
R_2E6Gwqpb6jJ2vue_4	R_2E6Gwqpb6jJ2vue	327	5.316666667
R_2E6Gwqpb6jJ2vue_5	R_2E6Gwqpb6jJ2vue	342	6.083333333
R_1pERSTMtylH2tus_1	R_1pERSTMtylH2tus	54	5.333333333
R_1pERSTMtylH2tus_2	R_1pERSTMtylH2tus	159	1.916666667
R_1pERSTMtylH2tus_3	R_1pERSTMtylH2tus	183	1
R_1pERSTMtylH2tus_4	R_1pERSTMtylH2tus	312	1
R_1pERSTMtylH2tus_5	R_1pERSTMtylH2tus	352	5.416666667
R_z2Ua6AbIBF0WXh7_1	R_z2Ua6AbIBF0WXh7	65	4.25
R_z2Ua6AbIBF0WXh7_2	R_z2Ua6AbIBF0WXh7	164	1.75
R_z2Ua6AbIBF0WXh7_3	R_z2Ua6AbIBF0WXh7	232	4.016666667
R_z2Ua6AbIBF0WXh7_4	R_z2Ua6AbIBF0WXh7	274	5.25
R_z2Ua6AbIBF0WXh7_5	R_z2Ua6AbIBF0WXh7	341	4.983333333
R_2ASfOpichWeulMF_1	R_2ASfOpichWeulMF	67	4.583333333
R_2ASfOpichWeulMF_2	R_2ASfOpichWeulMF	145	3.75
R_2ASfOpichWeulMF_3	R_2ASfOpichWeulMF	173	1.916666667
R_2ASfOpichWeulMF_4	R_2ASfOpichWeulMF	287	2.25
R_2ASfOpichWeulMF_5	R_2ASfOpichWeulMF	398	4.25
R_2sRLJwbjtucdn9a_1	R_2sRLJwbjtucdn9a	53	2.583333333
R_2sRLJwbjtucdn9a_2	R_2sRLJwbjtucdn9a	113	1.5
R_2sRLJwbjtucdn9a_3	R_2sRLJwbjtucdn9a	207	2.833333333
R_2sRLJwbjtucdn9a_4	R_2sRLJwbjtucdn9a	323	1
R_2sRLJwbjtucdn9a_5	R_2sRLJwbjtucdn9a	418	1
R_ROAxUwdU6WcMHdf_1	R_ROAxUwdU6WcMHdf	45	5.633333333
R_ROAxUwdU6WcMHdf_2	R_ROAxUwdU6WcMHdf	110	5.466666667
R_ROAxUwdU6WcMHdf_3	R_ROAxUwdU6WcMHdf	206	1
R_ROAxUwdU6WcMHdf_4	R_ROAxUwdU6WcMHdf	302	1
R_ROAxUwdU6WcMHdf_5	R_ROAxUwdU6WcMHdf	389	3.25
R_27jqrVgI8TaD7ql_1	R_27jqrVgI8TaD7ql	40	1
R_27jqrVgI8TaD7ql_2	R_27jqrVgI8TaD7ql	108	6.15
R_27jqrVgI8TaD7ql_3	R_27jqrVgI8TaD7ql	237	4.15
R_27jqrVgI8TaD7ql_4	R_27jqrVgI8TaD7ql	313	4.333333333
R_27jqrVgI8TaD7ql_5	R_27jqrVgI8TaD7ql	388	4.25
R_2B8Px06tE3ZGxiX_1	R_2B8Px06tE3ZGxiX	15	2.25
R_2B8Px06tE3ZGxiX_2	R_2B8Px06tE3ZGxiX	102	1.916666667
R_2B8Px06tE3ZGxiX_3	R_2B8Px06tE3ZGxiX	193	1.833333333
R_2B8Px06tE3ZGxiX_4	R_2B8Px06tE3ZGxiX	277	4.25
R_2B8Px06tE3ZGxiX_5	R_2B8Px06tE3ZGxiX	377	1.833333333
R_2VqoEbnL1j6X9WU_1	R_2VqoEbnL1j6X9WU	26	1
R_2VqoEbnL1j6X9WU_2	R_2VqoEbnL1j6X9WU	100	4.016666667
R_2VqoEbnL1j6X9WU_3	R_2VqoEbnL1j6X9WU	200	1.25
R_2VqoEbnL1j6X9WU_4	R_2VqoEbnL1j6X9WU	278	1
R_2VqoEbnL1j6X9WU_5	R_2VqoEbnL1j6X9WU	417	1.25
R_6KDlV6s0WkskdJD_1	R_6KDlV6s0WkskdJD	48	5.766666667
R_6KDlV6s0WkskdJD_2	R_6KDlV6s0WkskdJD	85	1
R_6KDlV6s0WkskdJD_3	R_6KDlV6s0WkskdJD	204	2.583333333
R_6KDlV6s0WkskdJD_4	R_6KDlV6s0WkskdJD	305	5.25
R_6KDlV6s0WkskdJD_5	R_6KDlV6s0WkskdJD	404	1
R_1o0waJFYMzMZBib_1	R_1o0waJFYMzMZBib	68	2.083333333
R_1o0waJFYMzMZBib_2	R_1o0waJFYMzMZBib	168	4.75
R_1o0waJFYMzMZBib_3	R_1o0waJFYMzMZBib	241	1
R_1o0waJFYMzMZBib_4	R_1o0waJFYMzMZBib	322	1
R_1o0waJFYMzMZBib_5	R_1o0waJFYMzMZBib	415	5
R_Rlb9fYwRyXEbEB3_1	R_Rlb9fYwRyXEbEB3	4	1
R_Rlb9fYwRyXEbEB3_2	R_Rlb9fYwRyXEbEB3	154	3.25
R_Rlb9fYwRyXEbEB3_3	R_Rlb9fYwRyXEbEB3	178	1
R_Rlb9fYwRyXEbEB3_4	R_Rlb9fYwRyXEbEB3	271	1.75
R_Rlb9fYwRyXEbEB3_5	R_Rlb9fYwRyXEbEB3	387	1
R_1DZ3upqcIzFhtH3_1	R_1DZ3upqcIzFhtH3	81	1
R_1DZ3upqcIzFhtH3_2	R_1DZ3upqcIzFhtH3	152	1
R_1DZ3upqcIzFhtH3_3	R_1DZ3upqcIzFhtH3	245	1
R_1DZ3upqcIzFhtH3_4	R_1DZ3upqcIzFhtH3	295	2.15
R_1DZ3upqcIzFhtH3_5	R_1DZ3upqcIzFhtH3	346	2.016666667
R_3PiZqMijCPTLaGp_1	R_3PiZqMijCPTLaGp	44	1.916666667
R_3PiZqMijCPTLaGp_2	R_3PiZqMijCPTLaGp	134	4.866666667
R_3PiZqMijCPTLaGp_3	R_3PiZqMijCPTLaGp	233	4.916666667
R_3PiZqMijCPTLaGp_4	R_3PiZqMijCPTLaGp	290	1.833333333
R_3PiZqMijCPTLaGp_5	R_3PiZqMijCPTLaGp	391	1.583333333
R_ai7GEqMhZmqarrr_1	R_ai7GEqMhZmqarrr	80	4.166666667
R_ai7GEqMhZmqarrr_2	R_ai7GEqMhZmqarrr	145	2.583333333
R_ai7GEqMhZmqarrr_3	R_ai7GEqMhZmqarrr	223	3.916666667
R_ai7GEqMhZmqarrr_4	R_ai7GEqMhZmqarrr	269	1
R_ai7GEqMhZmqarrr_5	R_ai7GEqMhZmqarrr	341	4.866666667
R_2wRKPnAacnMnEsZ_1	R_2wRKPnAacnMnEsZ	21	5.416666667
R_2wRKPnAacnMnEsZ_2	R_2wRKPnAacnMnEsZ	142	4.166666667
R_2wRKPnAacnMnEsZ_3	R_2wRKPnAacnMnEsZ	236	2.416666667
R_2wRKPnAacnMnEsZ_4	R_2wRKPnAacnMnEsZ	255	3.25
R_2wRKPnAacnMnEsZ_5	R_2wRKPnAacnMnEsZ	386	5.766666667
R_3RaPLJIMEAo1uGn_1	R_3RaPLJIMEAo1uGn	52	4.866666667
R_3RaPLJIMEAo1uGn_2	R_3RaPLJIMEAo1uGn	90	4.5
R_3RaPLJIMEAo1uGn_3	R_3RaPLJIMEAo1uGn	237	5.316666667
R_3RaPLJIMEAo1uGn_4	R_3RaPLJIMEAo1uGn	317	2.166666667
R_3RaPLJIMEAo1uGn_5	R_3RaPLJIMEAo1uGn	345	1.916666667
R_1obbYGRWDvcuOsV_1	R_1obbYGRWDvcuOsV	57	5.75
R_1obbYGRWDvcuOsV_2	R_1obbYGRWDvcuOsV	141	4.583333333
R_1obbYGRWDvcuOsV_3	R_1obbYGRWDvcuOsV	185	1.833333333
R_1obbYGRWDvcuOsV_4	R_1obbYGRWDvcuOsV	261	5.416666667
R_1obbYGRWDvcuOsV_5	R_1obbYGRWDvcuOsV	360	1
R_1DYJigUvMXEDqIq_1	R_1DYJigUvMXEDqIq	1	4.15
R_1DYJigUvMXEDqIq_2	R_1DYJigUvMXEDqIq	127	5.166666667
R_1DYJigUvMXEDqIq_3	R_1DYJigUvMXEDqIq	179	1
R_1DYJigUvMXEDqIq_4	R_1DYJigUvMXEDqIq	269	1
R_1DYJigUvMXEDqIq_5	R_1DYJigUvMXEDqIq	365	2.166666667
R_qxegiSp0tG2ayxb_1	R_qxegiSp0tG2ayxb	31	5.25
R_qxegiSp0tG2ayxb_2	R_qxegiSp0tG2ayxb	107	4.166666667
R_qxegiSp0tG2ayxb_3	R_qxegiSp0tG2ayxb	233	5.716666667
R_qxegiSp0tG2ayxb_4	R_qxegiSp0tG2ayxb	285	4.166666667
R_qxegiSp0tG2ayxb_5	R_qxegiSp0tG2ayxb	405	1.833333333
R_2eUtceWIPn47x8l_1	R_2eUtceWIPn47x8l	7	5.666666667
R_2eUtceWIPn47x8l_2	R_2eUtceWIPn47x8l	116	4.166666667
R_2eUtceWIPn47x8l_3	R_2eUtceWIPn47x8l	196	1.833333333
R_2eUtceWIPn47x8l_4	R_2eUtceWIPn47x8l	285	4.15
R_2eUtceWIPn47x8l_5	R_2eUtceWIPn47x8l	349	5.916666667
R_2pVLOa7aDX0ZdAl_1	R_2pVLOa7aDX0ZdAl	13	5.25
R_2pVLOa7aDX0ZdAl_2	R_2pVLOa7aDX0ZdAl	114	5.766666667
R_2pVLOa7aDX0ZdAl_3	R_2pVLOa7aDX0ZdAl	203	2.916666667
R_2pVLOa7aDX0ZdAl_4	R_2pVLOa7aDX0ZdAl	260	1.916666667
R_2pVLOa7aDX0ZdAl_5	R_2pVLOa7aDX0ZdAl	373	1
R_b9PntTdyM0vgfbb_1	R_b9PntTdyM0vgfbb	39	6.133333333
R_b9PntTdyM0vgfbb_2	R_b9PntTdyM0vgfbb	163	5.833333333
R_b9PntTdyM0vgfbb_3	R_b9PntTdyM0vgfbb	200	5.7
R_b9PntTdyM0vgfbb_4	R_b9PntTdyM0vgfbb	274	5.733333333
R_b9PntTdyM0vgfbb_5	R_b9PntTdyM0vgfbb	358	2.083333333
R_1era9r7VbRpmxft_1	R_1era9r7VbRpmxft	10	1.833333333
R_1era9r7VbRpmxft_2	R_1era9r7VbRpmxft	151	4.083333333
R_1era9r7VbRpmxft_3	R_1era9r7VbRpmxft	188	3.583333333
R_1era9r7VbRpmxft_4	R_1era9r7VbRpmxft	258	5.583333333
R_1era9r7VbRpmxft_5	R_1era9r7VbRpmxft	353	3.583333333
R_C9sJlQRcb3HIxln_1	R_C9sJlQRcb3HIxln	15	6.266666667
R_C9sJlQRcb3HIxln_2	R_C9sJlQRcb3HIxln	132	5.866666667
R_C9sJlQRcb3HIxln_3	R_C9sJlQRcb3HIxln	205	5.75
R_C9sJlQRcb3HIxln_4	R_C9sJlQRcb3HIxln	304	6.866666667
R_C9sJlQRcb3HIxln_5	R_C9sJlQRcb3HIxln	343	1
R_2QtuGK8mFnoRDra_1	R_2QtuGK8mFnoRDra	81	3.616666667
R_2QtuGK8mFnoRDra_2	R_2QtuGK8mFnoRDra	106	1
R_2QtuGK8mFnoRDra_3	R_2QtuGK8mFnoRDra	225	5.25
R_2QtuGK8mFnoRDra_4	R_2QtuGK8mFnoRDra	332	2.333333333
R_2QtuGK8mFnoRDra_5	R_2QtuGK8mFnoRDra	409	5.033333333
R_1jiDZxx7qFmkgVt_1	R_1jiDZxx7qFmkgVt	17	5.583333333
R_1jiDZxx7qFmkgVt_2	R_1jiDZxx7qFmkgVt	96	1.583333333
R_1jiDZxx7qFmkgVt_3	R_1jiDZxx7qFmkgVt	235	5.633333333
R_1jiDZxx7qFmkgVt_4	R_1jiDZxx7qFmkgVt	273	5.283333333
R_1jiDZxx7qFmkgVt_5	R_1jiDZxx7qFmkgVt	416	5.25
R_10Tabapshu2tvvK_1	R_10Tabapshu2tvvK	48	6.383333333
R_10Tabapshu2tvvK_2	R_10Tabapshu2tvvK	114	6.266666667
R_10Tabapshu2tvvK_3	R_10Tabapshu2tvvK	243	2.15
R_10Tabapshu2tvvK_4	R_10Tabapshu2tvvK	303	1.25
R_10Tabapshu2tvvK_5	R_10Tabapshu2tvvK	411	1.916666667
R_0CE9rf8V9zj643T_1	R_0CE9rf8V9zj643T	20	3.25
R_0CE9rf8V9zj643T_2	R_0CE9rf8V9zj643T	124	3.233333333
R_0CE9rf8V9zj643T_3	R_0CE9rf8V9zj643T	244	3.5
R_0CE9rf8V9zj643T_4	R_0CE9rf8V9zj643T	309	4.15
R_0CE9rf8V9zj643T_5	R_0CE9rf8V9zj643T	344	4.15
R_ZawuD4lhU731A8p_1	R_ZawuD4lhU731A8p	67	5.75
R_ZawuD4lhU731A8p_2	R_ZawuD4lhU731A8p	133	1.75
R_ZawuD4lhU731A8p_3	R_ZawuD4lhU731A8p	217	1
R_ZawuD4lhU731A8p_4	R_ZawuD4lhU731A8p	316	1.25
R_ZawuD4lhU731A8p_5	R_ZawuD4lhU731A8p	397	1.25
R_1OPuFFg74ePvEHb_1	R_1OPuFFg74ePvEHb	45	1
R_1OPuFFg74ePvEHb_2	R_1OPuFFg74ePvEHb	134	4.15
R_1OPuFFg74ePvEHb_3	R_1OPuFFg74ePvEHb	248	4.316666667
R_1OPuFFg74ePvEHb_4	R_1OPuFFg74ePvEHb	301	2.15
R_1OPuFFg74ePvEHb_5	R_1OPuFFg74ePvEHb	371	5.083333333
R_1IWXSlintlzIuBr_1	R_1IWXSlintlzIuBr	31	1
R_1IWXSlintlzIuBr_2	R_1IWXSlintlzIuBr	150	1
R_1IWXSlintlzIuBr_3	R_1IWXSlintlzIuBr	224	1
R_1IWXSlintlzIuBr_4	R_1IWXSlintlzIuBr	315	1
R_1IWXSlintlzIuBr_5	R_1IWXSlintlzIuBr	376	1
R_2YSo0mxaFU2yiU6_1	R_2YSo0mxaFU2yiU6	69	5.016666667
R_2YSo0mxaFU2yiU6_2	R_2YSo0mxaFU2yiU6	150	4.866666667
R_2YSo0mxaFU2yiU6_3	R_2YSo0mxaFU2yiU6	215	5.016666667
R_2YSo0mxaFU2yiU6_4	R_2YSo0mxaFU2yiU6	297	5.233333333
R_2YSo0mxaFU2yiU6_5	R_2YSo0mxaFU2yiU6	340	5
R_T1p2XrWsahvahpf_1	R_T1p2XrWsahvahpf	62	1.75
R_T1p2XrWsahvahpf_2	R_T1p2XrWsahvahpf	131	4.75
R_T1p2XrWsahvahpf_3	R_T1p2XrWsahvahpf	252	1.633333333
R_T1p2XrWsahvahpf_4	R_T1p2XrWsahvahpf	286	2.833333333
